|company_name|raised_amount_usd|market|funding_total_usd|status|country_code|city|funding_rounds|founded_year|sector|hasDotCom
253|DITTO.com|3000000.0|E-Commerce|8000000|operating|USA|San Mateo|2|2011.0|online platforms and marketplaces|1
254|DRESSBOOM|55000.0|E-Commerce|55000|operating|||1|2013.0|online platforms and marketplaces|0
255|DUHEM|50000.0|Social Commerce|50000|operating|PER|Lima|1|2012.0|online platforms and marketplaces|0
256|DaWanda|63621.0|Social Network Media|5260821|operating|DEU|Berlin|4|2006.0|online platforms and marketplaces|0
257|DadaJOE.com|100000.0|Payments|100000|operating|USA|Wilmington|1|2013.0|online platforms and marketplaces|1
258|Dandelion|50000.0|Marketplaces|50000|operating|USA|California|1|2014.0|online platforms and marketplaces|0
259|Darby Smart|1000000.0|E-Commerce|7300000||USA|San Francisco|2|2013.0|online platforms and marketplaces|0
260|Dash Hudson|400000.0|Marketplaces|400000|operating|||1|2013.0|online platforms and marketplaces|0
261|Dasher|1250000.0|Messaging|1250000|operating|USA|New York|1|2013.0|online platforms and marketplaces|0
262|DateMyFamily.com|100000.0|Social Media|100000|closed|USA|Weston|1|2011.0|online platforms and marketplaces|1
263|Dazzling Beauty Group|150000.0|E-Commerce|150000|closed|USA|San Francisco|1|2011.0|online platforms and marketplaces|0
264|DeRev|1530625.0|Media|1530625|operating|ITA|Naples|2|2012.0|online platforms and marketplaces|0
265|Dead Inventory Management System|50000.0|E-Commerce|50000|operating|USA|St Louis|1|2011.0|online platforms and marketplaces|0
266|Deal Decor|1200000.0|E-Commerce|1200000|closed|USA|San Francisco|1|2011.0|online platforms and marketplaces|0
267|Dealflow.com|1000000.0|Finance|1000000|operating|||1|2001.0|online platforms and marketplaces|1
268|DealitLive.com|300000.0|Online Shopping|300000|closed|USA|Fair Lawn|1|2008.0|online platforms and marketplaces|1
269|Dealstruck|1200000.0|Marketplaces|1200000|operating|USA|Carlsbad|2|2013.0|online platforms and marketplaces|0
270|DecideQuick|100000.0|Social Media|100000|operating|IND|Trivandrum|1|2011.0|online platforms and marketplaces|0
271|Deep Sea Marketing S.A.|300000.0|Social Network Media|325000|operating|||2|2011.0|online platforms and marketplaces|0
272|Delishery Ltd.|51220.0|E-Commerce|51220|operating|GBR|London|1|2013.0|online platforms and marketplaces|0
273|Deliv|1000000.0|E-Commerce|12350000|operating|USA|Palo Alto|4|2012.0|online platforms and marketplaces|0
274|Demeure|4000000.0|Marketplaces|8000000|operating|CAN|Waterloo|2|2009.0|online platforms and marketplaces|0
275|Democracy.com|2000000.0|Politics|2000000|operating|USA|New York|1|2012.0|online platforms and marketplaces|1
276|DesRueda.com|8000.0|Automotive|8000|operating|||1|2014.0|online platforms and marketplaces|1
277|DesignWine|1188427.0|E-Commerce|1188427|operating|||1|2009.0|online platforms and marketplaces|0
278|Devunity|100000.0|Social Media|100000|operating|||1|2007.0|online platforms and marketplaces|0
279|Dialogfeed|303064.0|Social Network Media|1007464|operating|BEL|Brussels|2|2008.0|online platforms and marketplaces|0
280|Diary.com|1200000.0|Curated Web|1200000|operating|GBR|London|1|2008.0|online platforms and marketplaces|1
281|Didasco|122000.0|E-Commerce|122000|operating|GBR|London|1|2013.0|online platforms and marketplaces|0
282|Digital News Asia|300000.0|Media|300000|operating|MYS|Petaling Jaya|1|2012.0|online platforms and marketplaces|0
283|DineGasm|15500.0|Social Media|15500|operating|USA|Pembroke Pines|1|2011.0|online platforms and marketplaces|0
284|DirectAdoptions.com|500000.0|Social Network Media|500000|closed|USA|Hicksville|1|2009.0|online platforms and marketplaces|1
285|Disruptive By Design|10000.0|Social Media|10000|operating|IND|Kolkata|1|2011.0|online platforms and marketplaces|0
286|Divas Diamond|900000.0|E-Commerce|900000|operating|TUR|Istanbul|1|2011.0|online platforms and marketplaces|0
287|DivvyDown|32500.0|Marketplaces|32500|operating|USA|New York|1|2012.0|online platforms and marketplaces|0
288|Diwanee|3250000.0|Portals|8250000|operating|ARE|Dubai|2|2009.0|online platforms and marketplaces|0
289|DoYouRemember|1250000.0|Media|1250000|operating|USA|Miami|1|2012.0|online platforms and marketplaces|0
290|DocOnYou|550200.0|Social Network Media|550200|closed|ESP|Madrid|1|2010.0|online platforms and marketplaces|0
291|DoesThatMakeSense.com|250000.0|Colleges|250000|operating|USA|Great Neck|1|2009.0|online platforms and marketplaces|1
292|Dokkankom|30000.0|E-Commerce|30000|operating|USA|New York|1|2011.0|online platforms and marketplaces|0
293|Doktorburada.com|1000000.0|Doctors|1000000|operating|TUR|Istanbul|1|2013.0|online platforms and marketplaces|1
294|Dollar Shave Club|1000000.0|E-Commerce|72800000|operating|USA|Los Angeles|4|2011.0|online platforms and marketplaces|0
295|Dolls Kill|900000.0|E-Commerce|5900000|operating|USA|San Francisco|2|2012.0|online platforms and marketplaces|0
296|Domainindex.com|250000.0|Registrars|250000|operating|LUX|Leudelange|1|2011.0|online platforms and marketplaces|1
297|Dormify|775000.0|E-Commerce|775000|operating|USA|Rockville|1|2011.0|online platforms and marketplaces|0
298|Doubles Alley|40000.0|E-Commerce|40000|operating|||1|2012.0|online platforms and marketplaces|0
299|Downtyme|2500.0|Social Media|2500|operating|USA|Boston|3|2014.0|online platforms and marketplaces|0
300|Dragon Inside|115452.0|E-Commerce|115452|operating|BGR|Sofia|1|2012.0|online platforms and marketplaces|0
301|DreamCloset.com|100000.0|Fashion|100000|operating|USA|Los Angeles|1|2012.0|online platforms and marketplaces|1
302|DreamNotes|24000.0|Social Media|24000|operating|ARE|Dubai|1|2013.0|online platforms and marketplaces|0
303|Dreamsoft Technologies|100000.0|Peer-to-Peer|100000|operating|GBR||1|2007.0|online platforms and marketplaces|0
304|Drivy|2562066.0|Online Rental|10862066||FRA|Paris|2|2010.0|online platforms and marketplaces|0
305|Duriana|800000.0|E-Commerce|800000|operating|SGP|Singapore|1|2013.0|online platforms and marketplaces|0
306|E2america.com|79725.0|Software|79725|operating|USA|Kure Beach|1|2009.0|online platforms and marketplaces|1
307|EAT Club|1500000.0|E-Commerce|16500000|operating|USA|Palo Alto|3|2010.0|online platforms and marketplaces|0
308|EBOOKAPLACE|1000000.0|E-Commerce|1000000|closed|||1|2010.0|online platforms and marketplaces|0
309|ESCAPESwithYOU|40000.0|E-Commerce|40000|operating|CHL|Santiago|1|2011.0|online platforms and marketplaces|0
310|EarlyShares|1150000.0|Crowdsourcing|1150000|operating|USA|Miami|1|2011.0|online platforms and marketplaces|0
311|EastMeetEast|580000.0|Social Media|580000|operating|USA|New York|1|2013.0|online platforms and marketplaces|0
312|EasyPaint|80000.0|Marketplaces|80000|operating|USA|San Francisco|1|2012.0|online platforms and marketplaces|0
313|EasySize|19299.0|E-Commerce|19299|operating|DNK|Copenhagen|1|2013.0|online platforms and marketplaces|0
314|EatEasily.com|1250000.0|E-Commerce|1250000|operating|ARE|Dubai|1|2012.0|online platforms and marketplaces|1
315|EatOye Pvt. Ltd.|2500000.0|Marketplaces|2500000|operating|PAK|Karachi|1|2013.0|online platforms and marketplaces|0
316|Ecosia|21471.0|Social Business|21471|operating|DEU|Wittenberg|1|2009.0|online platforms and marketplaces|0
317|Edenbee.com|329250.0|Web Development|329250|closed|IRL|Dublin|1|2007.0|online platforms and marketplaces|1
318|Educabilia|51475.0|Marketplaces|51475|operating|ARG|Buenos Aires|1|2011.0|online platforms and marketplaces|0
319|Eduora|28000.0|Social Network Media|28000|operating|||2|2011.0|online platforms and marketplaces|0
320|EggCartel|1000000.0|E-Commerce|1000000|closed|||2|2010.0|online platforms and marketplaces|0
321|Eko|1000000.0|Messaging|1000000|operating|USA|New York|1|2012.0|online platforms and marketplaces|0
322|ElderSense.com|50000.0|Information Services|50000|operating|||1|2012.0|online platforms and marketplaces|1
323|Elephanti|4500000.0|Media|4500000|operating|SGP|Singapore|1|2012.0|online platforms and marketplaces|0
324|EmbedStore|40000.0|E-Commerce|40000|operating|CHL|Santiago|1|2013.0|online platforms and marketplaces|0
325|Emotion Media|750000.0|Social Media|750000|operating|USA|Tulsa|1|2005.0|online platforms and marketplaces|0
326|Energiachiara.it|150000.0|Consulting|150000|operating|ITA|Florence|1|2011.0|online platforms and marketplaces|0
327|EnergyChest|100000.0|E-Commerce|100000|operating|USA|San Francisco|1|2013.0|online platforms and marketplaces|0
328|EnergySavvy.com|580000.0|Software|14193058|operating|USA|Seattle|6|2008.0|online platforms and marketplaces|1
329|EnergyWeb Solutions|100000.0|E-Commerce|100000|operating|USA|Allentown|1|2004.0|online platforms and marketplaces|0
330|EntrenaYa|40000.0|E-Commerce|40000|operating|CHL|Santiago|1|2012.0|online platforms and marketplaces|0
331|Enubila|150000.0|E-Commerce|150000|operating|||1|2013.0|online platforms and marketplaces|0
332|Enuygun.com|140000.0|Insurance|539450|operating|TUR|Istanbul|2|2008.0|online platforms and marketplaces|1
333|EpicTopic|30000.0|Social Media|30000|operating|||2|2013.0|online platforms and marketplaces|0
334|Eponym|1000000.0|E-Commerce|1000000|operating|USA|Brooklyn|1|2010.0|online platforms and marketplaces|0
335|Epoxy|2000000.0|Social Network Media|8500000|operating|USA|Los Angeles|2|2012.0|online platforms and marketplaces|0
336|Escapeer.com|250000.0|Curated Web|250000|operating|USA|New York|1|2008.0|online platforms and marketplaces|1
337|Estimize|200000.0|Crowdsourcing|2575000|operating|USA|New York|3|2011.0|online platforms and marketplaces|0
338|Ethical Ocean|60000.0|E-Commerce|725000||CAN|Toronto|2|2009.0|online platforms and marketplaces|0
339|Eunice Ventures|5000.0|Social Media Management|5000|operating|GBR|London|1|2013.0|online platforms and marketplaces|0
340|Eventmag.ru|700000.0|E-Commerce|1250000||||2|2012.0|online platforms and marketplaces|0
341|Eventpig|70000.0|Social Media|70000|operating|GBR|London|1|2012.0|online platforms and marketplaces|0
342|EverConnect|200000.0|Messaging|200000|closed|JPN|Tokyo|1|2010.0|online platforms and marketplaces|0
343|Everything Club|9000.0|E-Commerce|9000|closed|||1|2011.0|online platforms and marketplaces|0
344|EvoTronix|50000.0|Social Commerce|50000|operating|USA|Atlanta|1|2011.0|online platforms and marketplaces|0
345|Exam18|81208.0|Marketplaces|81208|operating|IND|Mumbai|1|2013.0|online platforms and marketplaces|0
346|Exercise.com|1742379.0|Video Streaming|1742379|operating|USA|Mountain View|1|2010.0|online platforms and marketplaces|1
347|Expandly|82695.0|E-Commerce|82695|operating|||2|2013.0|online platforms and marketplaces|0
348|ExpertBids.com|20000.0|Professional Services|20000|operating|USA|Chicago|1|2010.0|online platforms and marketplaces|1
349|Expii, Inc.|1310000.0|Crowdsourcing|1310000|operating|USA|Pittsburgh|1|2014.0|online platforms and marketplaces|0
350|Explorra|250000.0|Social Network Media|250000|operating|USA|San Francisco|1|2009.0|online platforms and marketplaces|0
351|ExtendCredit.com|863400.0|Software|863400|operating|USA|Aliso Viejo|1|2009.0|online platforms and marketplaces|1
352|Exuru!|150000.0|E-Commerce|150000|closed|GBR|Leeds|1|2011.0|online platforms and marketplaces|0
353|EyeJot|750000.0|Messaging|1150000|operating|USA|Seattle|2|2007.0|online platforms and marketplaces|0
354|EzyInsights|780511.0|Social Media|780511|operating|FIN|Helsinki|1|2012.0|online platforms and marketplaces|0
355|FLIP4NEW|380910.0|Marketplaces|380910|operating|DEU|Frankfurt|2|2009.0|online platforms and marketplaces|0
356|FOODSCROOGE|200554.0|E-Commerce|200554|closed|CAN|Toronto|1|2010.0|online platforms and marketplaces|0
357|Fabler Comics|163748.0|Social Network Media|163748|operating|||1|2009.0|online platforms and marketplaces|0
358|Fabricly|400000.0|E-Commerce|400000|operating|USA|New York|1|2010.0|online platforms and marketplaces|0
359|FaceBuzz|130000.0|Messaging|130000|operating|||1|2010.0|online platforms and marketplaces|0
360|FameBit|1500000.0|Marketplaces|1500000|operating|USA|Santa Monica|2|2013.0|online platforms and marketplaces|0
361|Famely|19252.0|Media|19252|operating|CZE|Prague|1|2014.0|online platforms and marketplaces|0
362|Familytic|12000.0|Social Media|12000|operating|DEU|Leonberg|1|2011.0|online platforms and marketplaces|0
363|FanBread|800000.0|Social Media|800000|operating|USA|Venice|1|2014.0|online platforms and marketplaces|0
364|FanXchange|550000.0|Marketplaces|9900000|operating|CAN|Toronto|4|2009.0|online platforms and marketplaces|0
365|FangTooth Studios|157500.0|Mobile Social|157500|operating|||1|2012.0|online platforms and marketplaces|0
366|Fanzo|550000.0|Social Media|675000|operating|USA|Kirkland|2|2012.0|online platforms and marketplaces|0
367|FarmaciaClub|390360.0|E-Commerce|390360|operating|BRA||1|2012.0|online platforms and marketplaces|0
368|FarmersWeb|1000000.0|E-Commerce|1000000|operating|USA|New York|1|2011.0|online platforms and marketplaces|0
369|Farmstr|1300000.0|E-Commerce|1300000|operating|USA|Seattle|1|2013.0|online platforms and marketplaces|0
370|Fast Society|275000.0|Messaging|275000|closed|USA|New York|1|2009.0|online platforms and marketplaces|0
371|Fastnote|250000.0|MicroBlogging|800000|operating|USA|Torrance|2|2009.0|online platforms and marketplaces|0
372|FeeSeeker.com, LLC|20000.0|Finance|20000|operating|USA|Henderson|1|2011.0|online platforms and marketplaces|1
373|FeedVisor|1700000.0|E-Commerce|7700000|operating|ISR|Tel Aviv|2|2011.0|online platforms and marketplaces|0
374|FestEvo|40000.0|Social Media|40000|operating|||1|2013.0|online platforms and marketplaces|0
375|Fik Stores|100000.0|E-Commerce|100000|operating|ESP|Madrid|1|2012.0|online platforms and marketplaces|0
376|FilterEasy|310000.0|E-Commerce|810000|operating|USA|Raleigh|2|2012.0|online platforms and marketplaces|0
377|Fitmo|1500000.0|Marketplaces|1500000|operating|NLD|Amsterdam|1|2009.0|online platforms and marketplaces|0
378|Flatora|750000.0|E-Commerce|750000|closed|RUS|Moscow|1|2011.0|online platforms and marketplaces|0
379|Flats&Houses|200000.0|E-Commerce|200000|operating|||1|2013.0|online platforms and marketplaces|0
380|FlightCar|590000.0|E-Commerce|19710000|operating|USA|Cambridge|5|2012.0|online platforms and marketplaces|0
381|Flint and Tinder|850000.0|E-Commerce|850000|operating|USA|New York|1|2011.0|online platforms and marketplaces|0
382|Flipaste|25000.0|Marketplaces|25000|operating|ARG|Buenos Aires|1|2010.0|online platforms and marketplaces|0
383|Flipxing.com|40000.0|Curated Web|40000|operating|USA|New York|1|2013.0|online platforms and marketplaces|1
384|Flocktory|200000.0|E-Commerce|1700000|operating|RUS|Moscow|2|2012.0|online platforms and marketplaces|0
385|FlowJob|86547.0|Online Shopping|86547|closed|GBR|Belfast|1|2010.0|online platforms and marketplaces|0
386|Flowdock|650000.0|Messaging|650000|acquired|FIN|Helsinki|1|2009.0|online platforms and marketplaces|0
387|Floxx|300000.0|Social Media|300000|operating|GBR|London|1|2011.0|online platforms and marketplaces|0
388|Flubit Limited|50000.0|E-Commerce|2750000|operating|GBR|London|4|2011.0|online platforms and marketplaces|0
389|Flud|1000000.0|Social Media|2100000|closed|USA|San Diego|3|2010.0|online platforms and marketplaces|0
390|Folkstr|250000.0|Social Media|250000|closed|||1|2007.0|online platforms and marketplaces|0
391|Fooala|25000.0|E-Commerce|25000|operating|||1|2008.0|online platforms and marketplaces|0
392|Food Sprout|100000.0|Crowdsourcing|100000|operating|USA|Oakland|1|2009.0|online platforms and marketplaces|0
393|Foodscovery|780000.0|Marketplaces|780000|operating|ITA|Pescara|1|2013.0|online platforms and marketplaces|0
394|Foomanchew.com|400000.0|E-Commerce|400000|operating|USA|Brentwood|1|2012.0|online platforms and marketplaces|1
395|Forrst|205000.0|Social Network Media|205000|acquired|USA|Campbell|1|2010.0|online platforms and marketplaces|0
396|Forsake|250000.0|Outdoors|250000|operating|USA|Boston|1|2011.0|online platforms and marketplaces|0
397|FoundHealth.com|100000.0|Health and Wellness|100000|operating|USA|San Francisco|1|2010.0|online platforms and marketplaces|1
398|Fourandhalf|119998.0|Social Media|119998|operating|USA|San Bruno|1|2012.0|online platforms and marketplaces|0
399|Foxtrot|50000.0|E-Commerce|50000|operating|||1|2013.0|online platforms and marketplaces|0
400|Foxwordy|800000.0|Social Media|800000|operating|USA|Palo Alto|1|2013.0|online platforms and marketplaces|0
401|FreeBrie|150000.0|Peer-to-Peer|255000|operating|RUS|Moscow|3|2011.0|online platforms and marketplaces|0
402|Freeppie|350000.0|Social Network Media|650000|operating|ITA|Florence|2|2013.0|online platforms and marketplaces|0
403|Frontierre|40000.0|E-Commerce|40000|operating|CHL|Santiago|1|2011.0|online platforms and marketplaces|0
404|Fruitfulll|480000.0|Crowdfunding|5554607|operating|GBR|Liverpool|3|2013.0|online platforms and marketplaces|0
405|Futuris.tk|10000.0|Messaging|10000|closed|BRA|Curitiba|1|2009.0|online platforms and marketplaces|0
406|GEEKmaister.com|100000.0|News|100000|closed|||1|2013.0|online platforms and marketplaces|1
407|GLADvertising.com|150000.0|Semantic Search|150000|operating|USA|Northbrook|1|2012.0|online platforms and marketplaces|1
408|GOODWIN|450000.0|E-Commerce|450000|operating|RUS|Moscow|1|2013.0|online platforms and marketplaces|0
409|GPal|1000000.0|E-Commerce|1000000|closed|||1|2009.0|online platforms and marketplaces|0
410|GVISP 1|20000.0|Social Media|20000|operating|SRB|Belgrade|1|2013.0|online platforms and marketplaces|0
411|GameHuddle|25000.0|Social Network Media|25000|operating|USA|Pittsburgh|1|2011.0|online platforms and marketplaces|0
412|Gamisfaction|52933.0|Social Media|52933||ESP|Villaviciosa De Odón|1|2012.0|online platforms and marketplaces|0
413|Ganeselo.com|200000.0|Social Games|400000|operating|CHL|Santiago|2|2011.0|online platforms and marketplaces|1
414|GdeSlon|500000.0|E-Commerce|500000|operating|USA|St. Petersburg|1|2010.0|online platforms and marketplaces|0
415|Geekangels|673400.0|Social Media|673400|operating|BEL|Antwerp|1|2010.0|online platforms and marketplaces|0
416|Genoom|80000.0|Social Media|80000|operating|ESP|Barcelona|1|2007.0|online platforms and marketplaces|0
417|Geofeedia|290000.0|Social Media Monitoring|3790000|operating|USA|Chicago|2|2011.0|online platforms and marketplaces|0
418|Get.com|1000000.0|Social Media|1000000|closed|USA|Santa Monica|1|2011.0|online platforms and marketplaces|1
419|GetHired.com|1750000.0|Human Resources|1750000|operating|USA|Palo Alto|1|2012.0|online platforms and marketplaces|1
420|GetSocial|1000000.0|E-Commerce|1000000|operating|PRT|Lisbon|1|2013.0|online platforms and marketplaces|0
421|GetYou|1100000.0|Mobile Social|1100000|operating|||1|2013.0|online platforms and marketplaces|0
422|GetYourGuide|2000000.0|Marketplaces|45500000|operating|CHE|Zürich|4|2009.0|online platforms and marketplaces|0
423|Gibberin|280000.0|Messaging|583318|operating|USA|Kirkland|2|2010.0|online platforms and marketplaces|0
424|Gidsy|1200000.0|E-Commerce|1200000|acquired|DEU|Berlin|1|2011.0|online platforms and marketplaces|0
425|Gift2Greet.com|250000.0|E-Commerce|250000|operating|IND|Madhapur|1|2007.0|online platforms and marketplaces|1
426|Giftiki|20000.0|Social Media|1020000|acquired|USA|San Francisco|2|2009.0|online platforms and marketplaces|0
427|GigPark|200000.0|Social Media|200000|acquired|CAN|Toronto|1|2007.0|online platforms and marketplaces|0
428|GigsTime|2000.0|Social Media|2000|operating|||1|2014.0|online platforms and marketplaces|0
429|Gigwalk|1700000.0|Crowdsourcing|17800000|operating|USA|San Francisco|3|2010.0|online platforms and marketplaces|0
430|Ginio.com|600000.0|Search|600000|operating|USA|Miami|1|2012.0|online platforms and marketplaces|1
431|GirlsAskGuys.com|1000000.0|Advice|1000000|operating|USA|Saint Louis|1|2008.0|online platforms and marketplaces|1
432|GiveGab|2600000.0|Social Media|2990000|operating|USA|Ithaca|2|2011.0|online platforms and marketplaces|0
433|Gizmo.com|340000.0|Advertising|340000|operating|USA|San Francisco|2|2011.0|online platforms and marketplaces|1
434|GlampingHub.com|40000.0|Hospitality|1040000|operating|USA|San Francisco|2|2012.0|online platforms and marketplaces|1
435|Glarity|30000.0|Media|30000|operating|USA|Leeds|1|2007.0|online platforms and marketplaces|0
436|Glassful|750000.0|E-Commerce|750000|operating|USA|Long Island City|1|2013.0|online platforms and marketplaces|0
437|Glide|2000000.0|Messaging|28500000|operating|||3|2012.0|online platforms and marketplaces|0
438|Glimpse|80000.0|Social Media|80000|operating|USA|New York|2|2012.0|online platforms and marketplaces|0
439|Glisten|1000000.0|E-Commerce|1000000|operating|USA|Fargo|1|2012.0|online platforms and marketplaces|0
440|GlobeIn|1100000.0|E-Commerce|3200000|operating|USA|Mountain View|2|2011.0|online platforms and marketplaces|0
441|GlocalReach|200000.0|Messaging|200000|closed|GBR|London|1|2007.0|online platforms and marketplaces|0
442|Glovico|40000.0|E-Commerce|40000|operating|DEU|Hamburg|1|2010.0|online platforms and marketplaces|0
443|GoNogging|150000.0|E-Commerce|150000|closed|||1|2007.0|online platforms and marketplaces|0
444|Gold America|100000.0|E-Commerce|100000|operating|USA|Fairfield|1|2011.0|online platforms and marketplaces|0
445|Goldbely|3000000.0|E-Commerce|3000000|operating|USA|San Francisco|1|2013.0|online platforms and marketplaces|0
446|Golf Pipeline|250000.0|Online Reservations|250000|operating|USA|Hinsdale|1|2012.0|online platforms and marketplaces|0
447|GoodChime!|1775000.0|Social Media|1775000|operating|USA|Mclean|1|2011.0|online platforms and marketplaces|0
448|GoodClic|115000.0|Mobile Commerce|115000|closed|USA|Dallas|1|2010.0|online platforms and marketplaces|0
449|GoodPeople|400000.0|E-Commerce|1500000|operating|USA|San Francisco|2|2009.0|online platforms and marketplaces|0
450|Goodwall|1220000.0|Social Media|1220000|operating|CHE|Geneva|1|2014.0|online platforms and marketplaces|0
451|Goojet|3395030.0|Social Media|11852030|closed|FRA|Labège|2|2006.0|online platforms and marketplaces|0
452|Goshi|75000.0|Marketplaces|75000|operating|USA|Chicago|1|2010.0|online platforms and marketplaces|0
453|Gourmet Origins|55000.0|E-Commerce|55000|operating|GBR|London|1|2011.0|online platforms and marketplaces|0
454|Gousto|2000000.0|E-Commerce|11408356|operating|GBR|London|4|2012.0|online platforms and marketplaces|0
455|GozAround Inc.|46000.0|Social Commerce|46000|operating|CAN|Edmonton|1|2014.0|online platforms and marketplaces|0
456|Grabbit|150000.0|Social Network Media|195000|operating|USA|San Mateo|2|2009.0|online platforms and marketplaces|0
457|GradFly|215000.0|Crowdsourcing|215000|operating|USA|Buffalo|1|2013.0|online platforms and marketplaces|0
458|Granify|1500000.0|E-Commerce|1500000|operating|CAN|Edmonton|2|2011.0|online platforms and marketplaces|0
459|Greekdrop|10000.0|E-Commerce|10000|operating|USA|Davis|1|2012.0|online platforms and marketplaces|0
460|Greener Expressions|150000.0|Social Media|150000|operating|USA|Pittsburgh|1|2010.0|online platforms and marketplaces|0
461|Grivy|50000.0|Online Auctions|50000|operating|IDN|Jakarta|1|2013.0|online platforms and marketplaces|0
462|GroupFlier|500000.0|Messaging|500000|operating|USA|Bethesda|1|2010.0|online platforms and marketplaces|0
463|GroupGifting.com DBA eGifter|724900.0|Software|2419179|operating|USA|Melville|3|2011.0|online platforms and marketplaces|1
464|Groupspeak|15000.0|Messaging|15000|operating|||1|2007.0|online platforms and marketplaces|0
465|Grow the Planet|43000.0|Social Media|564400|operating|ITA|Roncade|2|2011.0|online platforms and marketplaces|0
466|GrownOut|40000.0|Social Network Media|40000|operating|IND|New Delhi|2|2013.0|online platforms and marketplaces|0
467|GruvIt|32165.0|Social Commerce|32165|operating|BGR|Sofia|1|2013.0|online platforms and marketplaces|0
468|GuestCrew.com|15000.0|Social Media|15000|operating|||1|2013.0|online platforms and marketplaces|1
469|Guides.co|500000.0|E-Commerce|500000|operating|CAN|Ottawa|1|2012.0|online platforms and marketplaces|0
470|Gullivearth|158940.0|Social Network Media|158940|closed|FRA|Neuilly-le-brignon|1|2009.0|online platforms and marketplaces|0
471|HacemeUnRegalo.com|25000.0|Advertising|25000|operating|ARG|Buenos Aires|1|2013.0|online platforms and marketplaces|1
472|Happy Cosas|360375.0|E-Commerce|360375|operating|ESP|Barcelona|1|2011.0|online platforms and marketplaces|0
473|HashTip|200000.0|Social Media|200000|closed|USA|Edison|1|2012.0|online platforms and marketplaces|0
474|Hassle.com|23000.0|Small and Medium Businesses|6413698|operating|GBR|London|3|2011.0|online platforms and marketplaces|1
475|HealthRally|400000.0|Social Media|400000|closed|USA|San Francisco|2|2010.0|online platforms and marketplaces|0
476|Healthy Crowdfunder|884500.0|Crowdfunding|884500|operating|||1|2012.0|online platforms and marketplaces|0
477|Heartbeat|20000.0|E-Commerce|20000|operating|USA|New York|1|2011.0|online platforms and marketplaces|0
478|Helishopter|700000.0|E-Commerce|700000|operating|SWE|Stockholm|1|2011.0|online platforms and marketplaces|0
479|Hello Music|4000000.0|E-Commerce|4000000|operating|USA|Los Angeles|1|2010.0|online platforms and marketplaces|0
480|Help Me Rent Magazine|500000.0|Online Rental|500000|closed|USA|West Hollywood|1|2010.0|online platforms and marketplaces|0
481|Help.com|6000000.0|Software|6000000|operating|USA|Austin|1|2014.0|online platforms and marketplaces|1
482|HelpAround|550000.0|Social Search|550000|operating|ISR|Tel Aviv|1|2013.0|online platforms and marketplaces|0
483|HelpHub|250000.0|Marketplaces|250000|operating|CAN|Vancouver|1|2013.0|online platforms and marketplaces|0
484|HelpMeRent.com|154000.0|Home & Garden|154000|closed|USA|West Hollywood|1|2010.0|online platforms and marketplaces|1
485|Hero Card Management AS|378615.0|Mobile Social|378615|operating|EST|Tallinn|2|2014.0|online platforms and marketplaces|0
486|Hey, Neighbor!|140000.0|Marketplaces|140000|closed|USA|New York|1|2010.0|online platforms and marketplaces|0
487|HeyPal|483333.0|E-Commerce|483333|operating|SGP|Singapore|1|2011.0|online platforms and marketplaces|0
488|HiLine Coffee Company|500000.0|E-Commerce|500000|operating|USA|New York|1|2013.0|online platforms and marketplaces|0
489|Higgle|300000.0|Social Commerce|300000|operating|USA|San Francisco|2|2011.0|online platforms and marketplaces|0
490|Hired|2700000.0|Marketplaces|17700000|operating|USA|San Francisco|2|2012.0|online platforms and marketplaces|0
491|Hitch Radio|715000.0|Social Network Media|715000|operating|USA|Santa Monica|1|2009.0|online platforms and marketplaces|0
492|Hmizate.ma|1600000.0|E-Commerce|1600000|operating|MAR|Casablanca|2|2010.0|online platforms and marketplaces|0
493|HobbyTalk|301104.0|Peer-to-Peer|301104|closed|GBR|Amersham|2|2008.0|online platforms and marketplaces|0
494|Hobzy|232629.0|E-Commerce|232629|operating|GBR||2|2011.0|online platforms and marketplaces|0
495|HomeSav|1200000.0|E-Commerce|1200000|acquired|CAN|Toronto|1|2010.0|online platforms and marketplaces|0
496|Homeloc|131945.0|Online Rental|131945|operating|FRA|Paris|1|2012.0|online platforms and marketplaces|0
497|Horrance|30000.0|Social Media|30000|closed|||1|2011.0|online platforms and marketplaces|0
498|Hoseanna|250000.0|E-Commerce|250000|operating|USA|New York|1|2011.0|online platforms and marketplaces|0
499|Hotlist|25000.0|Social Media|1449998|closed|USA|New York|4|2008.0|online platforms and marketplaces|0
500|Housing.com|2500000.0|Real Estate|139500000|operating|IND|Mumbai|4|2012.0|online platforms and marketplaces|1
501|HypePoints|1000.0|Social Media|1000|operating|||1|2011.0|online platforms and marketplaces|0
